,tag,text,0
79437,I-ORG,lähemat,1
79436,I-ORG,lähemalt,1
79453,I-ORG,läkski,1
79455,I-ORG,läve,1
79396,I-ORG,luksusliku,1
79463,I-ORG,lõbustus-,1
79471,I-ORG,lõksus,1
79470,I-ORG,lõkete,1
95951,I-PER,orus,1
79466,I-ORG,lõhestanud,1
79465,I-ORG,lõheroosa-mereroheline,1
79464,I-ORG,lõhenes,1
79462,I-ORG,lõbustab,1
79456,I-ORG,lävel,1
79461,I-ORG,läänetiivas,1
79460,I-ORG,lääneslaavi,1
79459,I-ORG,läänekalda,1
95954,I-PER,osad,1
79458,I-ORG,lääne,1
79457,I-ORG,lävele,1
95963,I-PER,osalemist,1
95967,I-PER,osaline,1
79430,I-ORG,läbiviimine,1
79403,I-ORG,lustuses,1
79409,I-ORG,luuletuse,1
79408,I-ORG,luulekogu,1
79407,I-ORG,luukered,1
79406,I-ORG,luues,1
79405,I-ORG,luuakse,1
79404,I-ORG,luua,1
95971,I-PER,osalusega,1
79428,I-ORG,läbivast,1
79402,I-ORG,lustuse,1
79401,I-ORG,lustlik,1
79400,I-ORG,lund,1
79399,I-ORG,lumepall,1
79398,I-ORG,lumelaua,1
95972,I-PER,osalusest,1
79410,I-ORG,luuletused,1
79411,I-ORG,luuletusest,1
79412,I-ORG,luuletust,1
79413,I-ORG,luulevõistlus,1
79414,I-ORG,luuleõhtul,1
79415,I-ORG,luupaine,1
79416,I-ORG,luure,1
79417,I-ORG,luuüdi,1
79418,I-ORG,lä,1
95969,I-PER,osalises,1
79421,I-ORG,läbimurde,1
79422,I-ORG,läbiotsimise,1
79423,I-ORG,läbipaistvat,1
79424,I-ORG,läbirääkimisi,1
95968,I-PER,osaliselt,1
79426,I-ORG,läbirääkimistesse,1
79427,I-ORG,läbis,1
95950,I-PER,orkestriteost,1
79473,I-ORG,lõpetada,1
79474,I-ORG,lõpetajaid,1
79518,I-ORG,lühendkuju,1
79524,I-ORG,lükkus,1
79523,I-ORG,lükkas,1
79522,I-ORG,lükkama,1
79521,I-ORG,lühtersaalis,1
79520,I-ORG,lühiteate,1
79519,I-ORG,lühimängufilm,1
95936,I-PER,originaalloomingut,1
79509,I-ORG,lõunanõlval,1
79516,I-ORG,löögirühm,1
79515,I-ORG,lööb,1
79514,I-ORG,lõvina,1
79513,I-ORG,lõviga,1
79512,I-ORG,lõunas,1
79511,I-ORG,lõunapoolne,1
79525,I-ORG,lülitatud,1
79526,I-ORG,lülitus,1
95935,I-PER,originaalkäsikirju,1
79528,I-ORG,maa-ala,1
79529,I-ORG,maa-alasid,1
79530,I-ORG,maa-alust,1
79531,I-ORG,maa-ameti,1
95934,I-PER,originaaljoonistus,1
95933,I-PER,originaal,1
95932,I-PER,orientalist,1
95931,I-PER,ori,1
95930,I-PER,orgunnitud,1
79537,I-ORG,maadleb,1
95929,I-PER,orginaaltekstist,1
95928,I-PER,orgiad,1
95927,I-PER,organiseeritav,1
79540,I-ORG,maailmaesietendunud,1
79510,I-ORG,lõunaosakonna,1
79508,I-ORG,lõunalapi,1
79475,I-ORG,lõpetajat,1
95944,I-PER,orkestreeringus,1
79488,I-ORG,lõpp,1
79486,I-ORG,lõplikku,1
95943,I-PER,orkestratsiooni,1
79484,I-ORG,lõpetanutest,1
79483,I-ORG,lõpetanute,1
79482,I-ORG,lõpetanule,1
95945,I-PER,orkestreeris,1
79507,I-ORG,lõunaeesti,1
79481,I-ORG,lõpetanul,1
79478,I-ORG,lõpetamisest,1
95947,I-PER,orkestriseadega,1
79477,I-ORG,lõpetaks,1
95948,I-PER,orkestrit,1
95949,I-PER,orkestrite,1
79489,I-ORG,lõppemist,1
95941,I-PER,orjadele,1
79493,I-ORG,lõppeva,1
79494,I-ORG,lõpptarbija,1
79495,I-ORG,lõpptarbijate,1
79497,I-ORG,lõppvõistluse,1
79498,I-ORG,lõpuaastatel,1
79499,I-ORG,lõpudiplomi,1
95940,I-PER,originaalteost,1
79500,I-ORG,lõpudiplomit,1
79501,I-ORG,lõpueksamite,1
79502,I-ORG,lõpuetendusel,1
95939,I-PER,originaalteos,1
95938,I-PER,originaaltekstist,1
79503,I-ORG,lõpuklassi,1
95937,I-PER,originaalmuusikat,1
79506,I-ORG,lõpus,1
79397,I-ORG,luksuslikud,1
95975,I-PER,osariigis,1
79250,I-ORG,linnakeses,1
79297,I-ORG,loengutes,1
96027,I-PER,otsima,1
96028,I-PER,otsimootorit,1
96029,I-PER,otsingutel,1
79301,I-ORG,loetleb,1
79300,I-ORG,loeti,1
79299,I-ORG,loete,1
79296,I-ORG,loengute,1
96025,I-PER,otseste,1
96030,I-PER,otsingutest,1
96031,I-PER,otsinud,1
96034,I-PER,otsiti,1
79293,I-ORG,loengu,1
79292,I-ORG,loeng,1
79291,I-ORG,loen,1
79303,I-ORG,logode,1
79305,I-ORG,lolitalikke,1
95978,I-PER,osatäitmised,1
96020,I-PER,otsekohene,1
79320,I-ORG,loodusdirektiivid,1
96017,I-PER,otsaga,1
79318,I-ORG,loodi,1
79317,I-ORG,loodetakse,1
79316,I-ORG,loodavad,1
96019,I-PER,otse-eetris,1
79313,I-ORG,loobusid,1
79306,I-ORG,lolluse,1
96021,I-PER,otsekohesel,1
96022,I-PER,otsekui,1
96023,I-PER,otsene,1
96024,I-PER,otsepostitusega,1
79311,I-ORG,loobuda,1
79309,I-ORG,loobu,1
96037,I-PER,otsuseid,1
79290,I-ORG,loeme,1
79288,I-ORG,loe,1
79260,I-ORG,linnapeast,1
79266,I-ORG,linoollõike,1
79265,I-ORG,linnuse,1
79264,I-ORG,linnukasvatuses,1
79263,I-ORG,linnudirektiivi,1
79262,I-ORG,linnaplaneerimisosakond,1
79261,I-ORG,linnaplaneerimise,1
79259,I-ORG,linnapeal,1
79287,I-ORG,loata,1
79258,I-ORG,linnapeakandidaat,1
79257,I-ORG,linnapeaga,1
96051,I-PER,pa,1
79254,I-ORG,linnaosa,1
79253,I-ORG,linnakus,1
79251,I-ORG,linnakesse,1
96049,I-PER,out,1
79267,I-ORG,linte,1
79269,I-ORG,lippude,1
79270,I-ORG,lips,1
79271,I-ORG,lipsu,1
96047,I-PER,otsustavalt,1
96046,I-PER,otsustasin,1
79275,I-ORG,lisakasumis,1
79276,I-ORG,lisakoha,1
79278,I-ORG,lisamiljoneid,1
79281,I-ORG,litsensiaat,1
96040,I-PER,otsusest,1
96039,I-PER,otsuses,1
79282,I-ORG,litsentsi,1
79283,I-ORG,litsentsiaat,1
79284,I-ORG,litsentside,1
96038,I-PER,otsusele,1
79321,I-ORG,loodusfilmikeskus,1
79322,I-ORG,looduskaitset,1
79323,I-ORG,loodussaade,1
79375,I-ORG,lugejat,1
79382,I-ORG,lugemist,1
79381,I-ORG,lugemissaalis,1
95987,I-PER,osavõtu,1
79380,I-ORG,lugemisest,1
79379,I-ORG,lugema,1
79378,I-ORG,lugejauuringu,1
79373,I-ORG,lugejaskond,1
79360,I-ORG,lubada,1
79372,I-ORG,lugejana,1
79371,I-ORG,lugejamäng,1
79369,I-ORG,lugejaküsitluses,1
95989,I-PER,osaühing,1
79364,I-ORG,lubavad,1
79362,I-ORG,lubataks,1
95986,I-PER,osavõtt,1
79384,I-ORG,luges,1
79385,I-ORG,lugesin,1
95985,I-PER,osavusele,1
79387,I-ORG,lugude,1
95984,I-PER,osavamat,1
79388,I-ORG,lugudes,1
79389,I-ORG,lugudesari,1
79390,I-ORG,lukspalatis,1
79391,I-ORG,luksuse,1
95982,I-PER,osavaks,1
79392,I-ORG,luksuskaubamärk,1
79393,I-ORG,luksuslik,1
95981,I-PER,osava,1
95979,I-PER,osatäitmisele,1
79394,I-ORG,luksuslike,1
79395,I-ORG,luksuslikku,1
95991,I-PER,oskaks,1
79359,I-ORG,lubabki,1
79324,I-ORG,loodusõnnetust,1
79334,I-ORG,loomaökoloogia,1
79341,I-ORG,loomingut,1
79340,I-ORG,loominguliste,1
79339,I-ORG,loomingulise,1
79337,I-ORG,loomingu,1
96009,I-PER,osundab,1
96011,I-PER,osutades,1
79333,I-ORG,loomakasvatusjuht,1
95993,I-PER,oskasid,1
79332,I-ORG,loomakaitsesse,1
79330,I-ORG,loomaaeda,1
96015,I-PER,ots,1
79328,I-ORG,loojate,1
79327,I-ORG,loojat,1
79325,I-ORG,loogika,1
96008,I-PER,ostuga,1
79343,I-ORG,loomisega,1
96007,I-PER,ostu,1
96005,I-PER,ostmiseks,1
96004,I-PER,ostmise,1
96003,I-PER,ostmine,1
79346,I-ORG,loomisest,1
96002,I-PER,ostjat,1
95998,I-PER,osta.ee,1
79351,I-ORG,lootis,1
79353,I-ORG,loovate,1
79354,I-ORG,loovjuht,1
95997,I-PER,osta,1
79356,I-ORG,loteriipileteid,1
95996,I-PER,oskuslikult,1
95995,I-PER,oskus,1
95994,I-PER,oskavad,1
60067,B-PER,narkootikumiuimas,1
51242,B-PER,arvutivõrku,1
60065,B-PER,narkootikumide,1
20256,B-LOC,palge,1
20253,B-LOC,palgatase,1
20252,B-LOC,palgasõduritena,1
20251,B-LOC,palgasõduritega,1
20250,B-LOC,palgasõdurite,1
20249,B-LOC,palgasõduriks,1
20248,B-LOC,palgast,1
20247,B-LOC,palgarekordi,1
20246,B-LOC,palgapakkumise,1
20244,B-LOC,palgaarmee,1
20242,B-LOC,palestiinlasi,1
20241,B-LOC,palestiina,1
20240,B-LOC,paleest,1
20239,B-LOC,paleesid,1
20237,B-LOC,paleed,1
20235,B-LOC,palavuses,1
20234,B-LOC,palatsosid,1
20233,B-LOC,palatsode,1
20255,B-LOC,palgaturul,1
20257,B-LOC,palgi,1
20288,B-LOC,palli,1
20258,B-LOC,palgid,1
20286,B-LOC,palkas,1
20285,B-LOC,palkadega,1
20284,B-LOC,palkade,1
20280,B-LOC,paljuviljeldud,1
20279,B-LOC,paljutähendav,1
20278,B-LOC,paljustki,1
20277,B-LOC,paljuski,1
20275,B-LOC,paljurahvuselisse,1
20274,B-LOC,paljundab,1
20273,B-LOC,paljulubavaid,1
20272,B-LOC,paljulapselistele,1
20271,B-LOC,paljukannatanud,1
20270,B-LOC,paljugi,1
20264,B-LOC,palju-palju,1
20262,B-LOC,paljaste,1
20261,B-LOC,paljastatud,1
20260,B-LOC,paljastati,1
20229,B-LOC,pakutavaks,1
20228,B-LOC,pakutavaga,1
20227,B-LOC,pakutavad,1
20223,B-LOC,pakubki,1
20193,B-LOC,pajaroogi,1
20191,B-LOC,paisumine,1
20190,B-LOC,paisul,1
20189,B-LOC,paisu,1
20188,B-LOC,paistsid,1
20186,B-LOC,paistavad,1
20184,B-LOC,paissild,1
20183,B-LOC,paiskavad,1
20182,B-LOC,paisata,1
20181,B-LOC,paipoisid,1
20180,B-LOC,paindumine,1
20179,B-LOC,paindlikuma,1
20178,B-LOC,painajaid,1
20177,B-LOC,paiknevatele,1
20175,B-LOC,paiknevat,1
20173,B-LOC,paiknevaist,1
20172,B-LOC,paiknevad,1
20194,B-LOC,pajatas,1
20195,B-LOC,pajatava,1
20196,B-LOC,pak,1
20208,B-LOC,pakku,1
20220,B-LOC,pakt,1
20219,B-LOC,paksudes,1
20218,B-LOC,paksude,1
20217,B-LOC,paksu,1
20214,B-LOC,pakkumisedki,1
20211,B-LOC,pakkuma,1
20210,B-LOC,pakkujat,1
20207,B-LOC,pakkematerjali,1
20198,B-LOC,pakendamisturu,1
20206,B-LOC,pakiveini,1
20205,B-LOC,pakitud,1
20204,B-LOC,pakiruumist,1
20203,B-LOC,pakilisi,1
20202,B-LOC,pakib,1
20200,B-LOC,pakett,1
20199,B-LOC,pakendist,1
20287,B-LOC,palke,1
20289,B-LOC,pallikaotus,1
20166,B-LOC,paikadesse,1
20372,B-LOC,pangandusturg,1
20370,B-LOC,pangandustegelasega,1
20368,B-LOC,pangandussüsteemis,1
20366,B-LOC,pangandussüsteem,1
20365,B-LOC,pangandusseadused,1
20364,B-LOC,pangandusse,1
20363,B-LOC,pangandusmudel,1
20362,B-LOC,pangandusmaastikul,1
20361,B-LOC,panganduskriisiga,1
20360,B-LOC,panganduskrahhiga,1
20359,B-LOC,panganduskorüfeeks,1
20358,B-LOC,pangandusjärelevalvega,1
20357,B-LOC,pangandushiiglased,1
20356,B-LOC,pangandusest,1
20354,B-LOC,pangandusele,1
20353,B-LOC,pangandusel,1
20351,B-LOC,pangandus-,1
20349,B-LOC,pangamajas,1
20371,B-LOC,pangandustegevuse,1
20376,B-LOC,pangandusturust,1
20290,B-LOC,pallimängijatest,1
20377,B-LOC,pangandusühistu,1
20411,B-LOC,pankrotihaldur,1
20410,B-LOC,pankroti,1
20409,B-LOC,pankrot,1
20408,B-LOC,pankrannikut,1
20407,B-LOC,pankrannikult,1
20406,B-LOC,pankrannikule,1
20404,B-LOC,pankadevahelise,1
20394,B-LOC,panidega,1
20390,B-LOC,pangavõrgu,1
20389,B-LOC,pangatähti,1
20387,B-LOC,pangata,1
20386,B-LOC,pangasüsteemist,1
20385,B-LOC,pangasüsteemile,1
20384,B-LOC,pangasüsteemi,1
20383,B-LOC,pangasüsteem,1
20380,B-LOC,pangasaladus,1
20378,B-LOC,pangarvele,1
20346,B-LOC,pangalaenudest,1
20345,B-LOC,pangalaenude,1
20343,B-LOC,pangakvartalites,1
20340,B-LOC,pangakliendid,1
20314,B-LOC,paneelelamus,1
20313,B-LOC,paneelelamurajoonide,1
20312,B-LOC,paneelelamu,1
20311,B-LOC,paneelehitistes,1
20309,B-LOC,pandud,1
20307,B-LOC,pampas,1
20306,B-LOC,palverännakule,1
20305,B-LOC,palverännakul,1
20301,B-LOC,palve,1
20300,B-LOC,paluti,1
20298,B-LOC,palus,1
20297,B-LOC,palub,1
20296,B-LOC,palsamit,1
20295,B-LOC,palsamiga,1
20293,B-LOC,pallurite,1
20292,B-LOC,pallurit,1
20291,B-LOC,pallipatsutamist,1
20315,B-LOC,paneelika,1
20316,B-LOC,paneelikaid,1
20317,B-LOC,paneelkorteris,1
20331,B-LOC,pangaarved,1
20339,B-LOC,pangakasutajate,1
20338,B-LOC,pangakaardilt,1
20337,B-LOC,pangajuhtide,1
20336,B-LOC,pangainspektsioonil,1
20335,B-LOC,pangahiiglast,1
20334,B-LOC,pangaga,1
20332,B-LOC,pangaarvete,1
20329,B-LOC,pangaametnikuks,1
20318,B-LOC,paneellinnakuid,1
20328,B-LOC,pangaametnikku,1
20327,B-LOC,pangaametnike,1
20326,B-LOC,pangaametiühingud,1
20324,B-LOC,panetunud,1
20323,B-LOC,paneme,1
20321,B-LOC,paneelmajadega,1
20320,B-LOC,paneelmajad,1
20167,B-LOC,paikasid,1
20165,B-LOC,paikades,1
19910,B-LOC,ornitoloogi,1
20017,B-LOC,osutatud,1
20015,B-LOC,osutanud,1
20014,B-LOC,osutab,1
20013,B-LOC,osturetkele,1
20012,B-LOC,ostuparadiisides,1
20011,B-LOC,ostuks,1
20010,B-LOC,ostukaartidele,1
20009,B-LOC,ostukaartide,1
20008,B-LOC,ostudes,1
20007,B-LOC,ostu-müügi,1
20006,B-LOC,ostsin,1
20004,B-LOC,ostsid,1
20000,B-LOC,ostmise,1
19999,B-LOC,ostmine,1
19998,B-LOC,ostmas,1
19994,B-LOC,ostjaskonnale,1
19993,B-LOC,ostjaskond,1
19992,B-LOC,ostjale,1
20016,B-LOC,osutati,1
20018,B-LOC,osutavat,1
20057,B-LOC,otsustasid,1
20019,B-LOC,osutub,1
20053,B-LOC,otsustajaid,1
20049,B-LOC,otsust,1
20042,B-LOC,otsinud,1
20041,B-LOC,otsingutest,1
20040,B-LOC,otsinguid,1
20036,B-LOC,otseühendust,1
20035,B-LOC,otsevõimule,1
20034,B-LOC,otsesõnu,1
20033,B-LOC,otseste,1
20032,B-LOC,otsesidemeid,1
20031,B-LOC,otseselt,1
20030,B-LOC,otselennuga,1
20029,B-LOC,otsekui,1
20028,B-LOC,otseinvesteeringuteta,1
20027,B-LOC,otseinvesteeringute,1
20026,B-LOC,otseinvesteeringud,1
20021,B-LOC,ots,1
19988,B-LOC,ostetuim,1
19984,B-LOC,ostet,1
19983,B-LOC,ostes,1
19981,B-LOC,ostad,1
19954,B-LOC,osariik,1
19950,B-LOC,osapoolte,1
19948,B-LOC,osaniku,1
19946,B-LOC,osana,1
19945,B-LOC,osalustoodetepaketist,1
19944,B-LOC,osalusele,1
19942,B-LOC,osalused,1
19941,B-LOC,osaluse,1
19938,B-LOC,osaline,1
19935,B-LOC,osales,1
19934,B-LOC,osalenud,1
19933,B-LOC,osalemist,1
19926,B-LOC,osakonnalt,1
19925,B-LOC,osakonnale,1
19924,B-LOC,osakonnaga,1
19918,B-LOC,osadena,1
19912,B-LOC,ortodoksne,1
19955,B-LOC,osariiki,1
19956,B-LOC,osariikidesse,1
19957,B-LOC,osariikidest,1
19970,B-LOC,osavõtuta,1
19978,B-LOC,ossa,1
19977,B-LOC,oskuskeel,1
19976,B-LOC,oskused,1
19975,B-LOC,oskavad,1
19973,B-LOC,osisteks,1
19972,B-LOC,osaühingult,1
19971,B-LOC,osaühingu,1
19968,B-LOC,osavamaid,1
19959,B-LOC,osasaanu,1
19967,B-LOC,osav,1
19966,B-LOC,osatäitmine,1
19965,B-LOC,osatäitjaid,1
19964,B-LOC,osatäitja,1
19963,B-LOC,osatähtsus,1
19962,B-LOC,osati,1
19960,B-LOC,osatada,1
20055,B-LOC,otsustajatel,1
20058,B-LOC,otsustatakse,1
20162,B-LOC,paigutasid,1
20138,B-LOC,pagevad,1
20136,B-LOC,pages,1
20134,B-LOC,pagendusse,1
20133,B-LOC,pagendus,1
20132,B-LOC,pagendanud,1
20131,B-LOC,pagemist,1
20130,B-LOC,pagemise,1
20129,B-LOC,pagasiruumist,1
20128,B-LOC,pagasiruumis,1
20127,B-LOC,pagaritööstus,1
20126,B-LOC,pagareilt,1
20124,B-LOC,paesel,1
20123,B-LOC,paelub,1
20121,B-LOC,paekallast,1
20120,B-LOC,paekaldast,1
20119,B-LOC,paekaldal,1
20118,B-LOC,paefunktsionalism,1
20117,B-LOC,padunatsid,1
20137,B-LOC,pageva,1
20139,B-LOC,pagulane,1
20059,B-LOC,otsustatud,1
20140,B-LOC,pagulasele,1
20160,B-LOC,paigutanud,1
20159,B-LOC,paigutamine,1
20156,B-LOC,paigaldatud,1
20155,B-LOC,pahupoolt,1
20154,B-LOC,pahedest,1
20153,B-LOC,pahasti,1
20152,B-LOC,pahasid,1
20151,B-LOC,pahas,1
20150,B-LOC,pahandas,1
20149,B-LOC,pahaks,1
20148,B-LOC,paguluses,1
20147,B-LOC,pagulasväkke,1
20146,B-LOC,pagulasvalitsust,1
20145,B-LOC,pagulasvalitsusest,1
20143,B-LOC,pagulassuhteid,1
20142,B-LOC,pagulaskirjaniku,1
20141,B-LOC,pagulasi,1
20116,B-LOC,padre,1
20115,B-LOC,pabersalvrätte,1
20114,B-LOC,paberrahadel,1
20113,B-LOC,paberivabrikute,1
20081,B-LOC,paarihektarist,1
20080,B-LOC,paaridest,1
20079,B-LOC,paarid,1
20078,B-LOC,paariaastataguse,1
20075,B-LOC,paaniliselt,1
20074,B-LOC,paanikat,1
20073,B-LOC,paanika,1
20072,B-LOC,paadimootoritööstus,1
20071,B-LOC,paadimeistrite,1
20070,B-LOC,paadimehega,1
20069,B-LOC,paadimehe,1
20068,B-LOC,paadiga,1
20066,B-LOC,paabis,1
20065,B-LOC,pa,1
20064,B-LOC,oü,1
20063,B-LOC,otsuste,1
20061,B-LOC,otsustaval,1
20082,B-LOC,paarikümmend,1
20084,B-LOC,paaril,1
20085,B-LOC,paarilise,1
20103,B-LOC,paberifirma,1
20112,B-LOC,paberivabrikus,1
20109,B-LOC,paberitööstusest,1
20108,B-LOC,paberitööstus,1
20107,B-LOC,paberitootja,1
20106,B-LOC,paberit,1
20105,B-LOC,paberikontsernidele,1
20104,B-LOC,paberikontsernide,1
20102,B-LOC,paberi-,1
20086,B-LOC,paarina,1
20099,B-LOC,paavstile,1
20098,B-LOC,paavstid,1
20095,B-LOC,paatkonda,1
20094,B-LOC,paatidega,1
20093,B-LOC,paastulaagrisse,1
20089,B-LOC,paarisrakendis,1
20087,B-LOC,paaripäevasel,1
20412,B-LOC,pankrotihalduriks,1
20414,B-LOC,pankrotimenetlust,1
20415,B-LOC,pankrotipessa,1
20779,B-LOC,peapostkontor,1
20777,B-LOC,peapiiskopi,1
20775,B-LOC,peapesu,1
20774,B-LOC,peaosadega,1
20767,B-LOC,peaministrite,1
20752,B-LOC,pealäbirääkija,1
20751,B-LOC,pealuuraja,1
20750,B-LOC,pealtnäha,1
20749,B-LOC,pealtkuulamise,1
20747,B-LOC,pealkirja,1
20746,B-LOC,pealiskaudset,1
20745,B-LOC,pealinnu,1
20742,B-LOC,pealinnana,1
20740,B-LOC,pealinnal,1
20739,B-LOC,pealinnaks,1
20738,B-LOC,pealinnaga,1
20737,B-LOC,pealinnadesse,1
20734,B-LOC,pealinnad,1
20778,B-LOC,peaplats,1
20780,B-LOC,peapreemia,1
20804,B-LOC,peatsesse,1
20781,B-LOC,peapreemiat,1
20798,B-LOC,peateoseks,1
20797,B-LOC,peatasid,1
20796,B-LOC,peatamatu,1
20795,B-LOC,peastaabile,1
20794,B-LOC,peastaabi,1
20793,B-LOC,peast,1
20792,B-LOC,peasponsori,1
20791,B-LOC,peasponsor,1
20790,B-LOC,peasissesõidutee,1
20789,B-LOC,peasekretär,1
20788,B-LOC,peasanitaararst,1
20787,B-LOC,pearahaküttide,1
20786,B-LOC,peaprokurörikandidaat,1
20785,B-LOC,peaprokuröri,1
20784,B-LOC,peaprokuratuurist,1
20783,B-LOC,peaprokuratuur,1
20782,B-LOC,peaprojekteerija,1
20731,B-LOC,pealetükkiva,1
20730,B-LOC,pealetükkiv,1
20729,B-LOC,pealetungi,1
20728,B-LOC,pealesurutud,1
20683,B-LOC,peaarhitekt,1
20681,B-LOC,peaadministraator,1
20679,B-LOC,pay,1
20675,B-LOC,paviljoniga,1
20674,B-LOC,paviljonide,1
20671,B-LOC,pauerit,1
20670,B-LOC,patustanute,1
20669,B-LOC,patuelu,1
20668,B-LOC,pattudest,1
20667,B-LOC,pattudele,1
20666,B-LOC,patta,1
20664,B-LOC,patsiendiesinduse,1
20663,B-LOC,patsiendid,1
20662,B-LOC,patsiendi-kaitse,1
20661,B-LOC,patsiendi,1
20660,B-LOC,patrullima,1
20659,B-LOC,patrullautot,1
20685,B-LOC,peaarhitektide,1
20686,B-LOC,peaarstina,1
20687,B-LOC,peaarteri,1
20707,B-LOC,peakontorisse,1
20727,B-LOC,pealesunnitud,1
20725,B-LOC,pealavastaja,1
20722,B-LOC,peakunstnikuks,1
20721,B-LOC,peakunstniku,1
20719,B-LOC,peakski,1
20709,B-LOC,peakontorites,1
20708,B-LOC,peakontorite,1
20705,B-LOC,peakontori,1
20689,B-LOC,peabki,1
20703,B-LOC,peakonsulaadi,1
20700,B-LOC,peakatedraali,1
20698,B-LOC,peahoonesse,1
20695,B-LOC,peaesinejana,1
20694,B-LOC,peadirektorist,1
20693,B-LOC,peadirektoriks,1
20692,B-LOC,peadirektori,1
20800,B-LOC,peatrauma,1
20806,B-LOC,peatudes,1
20422,B-LOC,pankurit,1
20881,B-LOC,pelgalt,1
20879,B-LOC,peksupoisi,1
20878,B-LOC,peksmislugu,1
20877,B-LOC,peksmise,1
20876,B-LOC,peksasaamine,1
20875,B-LOC,peksa,1
20874,B-LOC,peitub,1
20873,B-LOC,peitmas,1
20872,B-LOC,peigmehe,1
20871,B-LOC,peigmees,1
20870,B-LOC,peied,1
20869,B-LOC,peidetud,1
20868,B-LOC,peidab,1
20867,B-LOC,peibutav,1
20866,B-LOC,peibutasid,1
20865,B-LOC,pehmelt,1
20864,B-LOC,pehmekaanelisena,1
20861,B-LOC,peetavate,1
20880,B-LOC,pelgab,1
20882,B-LOC,pelgas,1
20808,B-LOC,peatusesse,1
20883,B-LOC,pensioneerumist,1
20907,B-LOC,peotäis,1
20906,B-LOC,peost,1
20905,B-LOC,peosaali,1
20904,B-LOC,peole,1
20903,B-LOC,peolaulude,1
20902,B-LOC,peo,1
20901,B-LOC,pensionärist,1
20900,B-LOC,pensionäriproua,1
20899,B-LOC,pensionärina,1
20898,B-LOC,pensionärilt,1
20896,B-LOC,pensionäridele,1
20893,B-LOC,pensionäri,1
20889,B-LOC,pensionile,1
20887,B-LOC,pensionieelikutest,1
20886,B-LOC,pensioniametist,1
20885,B-LOC,pensioniamet,1
20884,B-LOC,pensioni,1
20860,B-LOC,peetavas,1
20859,B-LOC,peetavalt,1
20858,B-LOC,peetavale,1
20856,B-LOC,peetavaks,1
20830,B-LOC,pedofiile,1
20829,B-LOC,pedagoogiliste,1
20828,B-LOC,pedagoogiline,1
20827,B-LOC,pedagoogikas,1
20826,B-LOC,pedagoogika,1
20824,B-LOC,pedaal,1
20823,B-LOC,peaväljakule,1
20821,B-LOC,peavoolurocki,1
20820,B-LOC,peavalu,1
20818,B-LOC,peatänavalt,1
20816,B-LOC,peatänavaid,1
20814,B-LOC,peatänav,1
20813,B-LOC,peatähelepanu,1
20812,B-LOC,peatuvad,1
20811,B-LOC,peatuv,1
20810,B-LOC,peatuspaigas,1
20809,B-LOC,peatusime,1
20831,B-LOC,pedofiilia-konverentsil,1
20832,B-LOC,pedofiiliaskandaali,1
20833,B-LOC,peegeldab,1
20845,B-LOC,peent,1
20855,B-LOC,peetavail,1
20854,B-LOC,peetavad,1
20853,B-LOC,peetava,1
20850,B-LOC,peetaks,1
20848,B-LOC,peesitama,1
20847,B-LOC,peentes,1
20846,B-LOC,peente,1
20843,B-LOC,peenmaalijaist,1
20834,B-LOC,peegeldub,1
20841,B-LOC,peenleiva,1
20840,B-LOC,peenemaid,1
20839,B-LOC,peenel,1
20838,B-LOC,peen,1
20837,B-LOC,peegli-iha,1
20836,B-LOC,peegleid,1
20835,B-LOC,peegelpilt,1
20657,B-LOC,patronaa,1
20655,B-LOC,patriootide,1
20654,B-LOC,patrioote,1
20517,B-LOC,parketti,1
20513,B-LOC,parimatesse,1
20512,B-LOC,parimates,1
20507,B-LOC,parimast,1
20505,B-LOC,parimas,1
20503,B-LOC,parimalt,1
20501,B-LOC,parimal,1
20499,B-LOC,parimais,1
20498,B-LOC,parimaiks,1
20493,B-LOC,pargist,1
20491,B-LOC,pargipingi,1
20488,B-LOC,pargas,1
20487,B-LOC,parfüümide,1
20486,B-LOC,paremäärmuslaste,1
20483,B-LOC,parempoolsete,1
20482,B-LOC,parempoolsed,1
20481,B-LOC,paremparteid,1
20479,B-LOC,paremikku,1
20515,B-LOC,pariteetkomisjon,1
20520,B-LOC,parkidest,1
20652,B-LOC,patrioodist,1
20521,B-LOC,parkimise,1
20540,B-LOC,parlamenti,1
20538,B-LOC,parlamendivalimised,1
20537,B-LOC,parlamendisaadikutele,1
20536,B-LOC,parlamendisaadiku,1
20535,B-LOC,parlamendis,1
20534,B-LOC,parlamendirühm,1
20532,B-LOC,parlamendihoones,1
20531,B-LOC,parlamendihoonele,1
20530,B-LOC,parlamendi-lahingutest,1
20529,B-LOC,parlamendi,1
20528,B-LOC,parla,1
20527,B-LOC,parklat,1
20526,B-LOC,parklasse,1
20525,B-LOC,parkla,1
20524,B-LOC,parkimist,1
20523,B-LOC,parkimisprobleemid,1
20522,B-LOC,parkimiskontrolörid,1
20478,B-LOC,paremates,1
20476,B-LOC,paremat,1
20474,B-LOC,paremale,1
20467,B-LOC,pardale,1
20443,B-LOC,papparazzi-pildinduses,1
20442,B-LOC,papparazzi-fotosid,1
20441,B-LOC,papleid,1
20440,B-LOC,paparazzisid,1
20439,B-LOC,paparazzi,1
20438,B-LOC,papad,1
20436,B-LOC,pantvangis,1
20435,B-LOC,pantvangiks,1
20434,B-LOC,pantvangidraamasse,1
20433,B-LOC,pantvangid,1
